ENSDARG00000061223	ogfrl1	opioid growth factor receptor-like 1 [Source:ZFIN;Acc:ZDB-GENE-061207-32]	0	0	0	0	0	0.90	0	0	0	2.34	0.88	2.87	2.40	3.60	0	5.44	0.63	0.62	0	0.51	0	1.71	0	0.49	0	0	3.13	5.79	2.70	5.12	0.58	0	0	0	4.73	0	0	0	0	0
ENSDARG00000037009	banf1	barrier to autointegration factor 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6657]	0	16.56	11.91	25.11	19.82	20.91	22.39	11.94	21.31	29.37	52.46	60.05	115.08	146.42	161.19	275.38	328.17	416.78	440.61	478.59	550.64	459.28	447.93	350.14	289.22	237.62	159.32	137.67	94.99	62.11	39.61	42.29	20.29	31.08	28.74	29.05	23.70	19.82	6.38	1.59
ENSDARG00000006060	aim1b	absent in melanoma 1b [Source:ZFIN;Acc:ZDB-GENE-030131-7179]	0	0	0	3.00	6.71	3.89	8.24	9.29	7.81	15.27	9.42	9.29	10.36	19.96	15.23	24.51	9.30	13.08	7.69	11.76	12.50	12.22	3.78	13.01	7.46	17.54	15.14	2.26	12.09	15.61	7.80	8.69	6.85	4.86	5.47	3.15	5.01	2.54	0	0
ENSDARG00000034763	ccnf	cyclin F [Source:ZFIN;Acc:ZDB-GENE-021030-2]	0	0	0	3.37	0.59	0.90	0	1.85	0.72	0	6.07	8.81	10.00	13.84	22.66	54.79	54.73	52.47	60.72	85.01	81.57	85.32	46.10	67.09	34.14	47.61	26.94	15.38	14.75	7.45	15.37	3.68	0.76	1.44	4.17	1.35	0.66	5.60	0	1.23
ENSDARG00000089016	mapkapk3	mitogen-activated protein kinase-activated protein kinase 3 [Source:ZFIN;Acc:ZDB-GENE-061215-124]	0	0	0	0.37	0	0.45	0	0	0	1.33	0	0	0	1.92	4.06	2.19	0.63	4.20	3.18	5.07	4.48	4.85	1.51	2.53	2.70	3.79	2.40	5.07	0	1.44	1.75	0.41	0	0	0	0	1.31	0	0	0
ENSDARG00000052215	btr02	bloodthirsty-related gene family, member 2 [Source:ZFIN;Acc:ZDB-GENE-060825-228]	0	0	0	0.75	0.96	0	0.91	0	0	0.67	0.44	0.86	0	0	6.00	0.78	0	2.90	0.79	0	0	0	0	0.58	0	3.07	1.10	0	1.41	0	0	0	4.82	0.36	1.30	0	0	0	0	0
ENSDARG00000078055	acd	adrenocortical dysplasia homolog [Source:ZFIN;Acc:ZDB-GENE-081022-45]	0	0	1.99	0.75	0	0.45	0.42	1.47	0.72	0	0.44	2.30	4.07	4.33	9.24	14.68	8.76	14.20	15.43	19.24	29.15	19.46	23.90	14.57	18.74	10.14	7.62	3.53	0.77	1.44	1.16	0.41	2.79	1.98	0	0	0	1.80	0	0
ENSDARG00000039510	dbx2	eveloping brain homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-000128-13]	0	0	0	1.12	0	0	0	0	0	0	0	0	0	3.03	5.30	17.86	22.35	26.11	25.88	37.70	53.95	42.80	17.53	25.07	2.06	0	0.37	2.53	0	0	0	0.82	1.02	1.26	1.58	0	0	0	0	0
ENSDARG00000035741	slc25a11	solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11 [Source:ZFIN;Acc:ZDB-GENE-040625-79]	0	0	1.99	1.50	3.09	4.79	3.00	2.61	1.06	8.26	3.89	10.53	6.66	15.01	20.29	27.88	24.86	31.36	29.01	35.27	48.94	36.10	30.24	31.08	24.93	25.66	20.73	19.48	9.11	4.99	6.71	3.38	5.58	9.17	4.45	17.63	3.70	2.07	0	0
ENSDARG00000090702	CABZ01005649.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E7F3Q2]	0	0	0	4.87	6.56	1.80	3.95	1.52	4.64	6.34	5.64	8.81	15.17	3.47	7.06	20.19	12.69	19.33	27.42	29.31	21.39	43.89	23.30	14.27	25.72	22.55	8.04	8.59	11.88	2.52	8.90	8.07	5.84	3.77	14.37	2.53	6.94	1.33	0	0
ENSDARG00000010250	nqo1	NAD(P)H dehydrogenase, quinone 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1226]	0	0	15.89	22.86	16.79	26.73	27.82	43.95	39.79	36.12	26.03	60.14	25.35	44.52	41.71	80.83	25.31	73.27	52.75	72.29	33.96	68.42	47.34	54.54	39.21	64.22	41.34	81.24	52.01	78.20	30.40	71.70	46.15	39.89	43.19	53.38	8.91	26.97	8.21	2.65
ENSDARG00000005085	ggctb	gamma-glutamyl cyclotransferase b [Source:ZFIN;Acc:ZDB-GENE-040426-1939]	0	0	0	0.37	0	0	0	0	0	0	0	0.48	1.48	1.06	1.06	2.68	1.43	4.93	3.08	5.44	6.95	10.16	6.66	6.52	7.78	1.98	2.77	1.27	1.41	1.26	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089009	FRMPD1 (3 of 6)	FERM and PDZ domain containing 1 [Source:HGNC Symbol;Acc:29159]	0	0	3.97	0.75	0.59	1.80	0.87	0.38	0	0	1.51	3.83	2.59	4.66	4.12	2.19	3.13	4.63	0.74	5.14	6.02	6.79	0.76	4.18	3.33	0	2.19	0.75	2.58	0.42	0.58	0.41	1.02	3.78	2.87	1.80	1.73	1.80	0	0
ENSDARG00000016476	oaz1b	ornithine decarboxylase antizyme 1b [Source:ZFIN;Acc:ZDB-GENE-020731-5]	2.69	0	33.76	52.47	38.60	46.19	41.13	61.08	50.39	79.81	85.65	101.42	153.34	183.96	240.51	381.21	500.70	507.13	508.98	608.08	623.65	510.47	532.38	431.13	438.17	356.03	233.06	247.53	143.71	129.92	66.59	86.14	79.89	51.93	81.68	68.58	72.61	41.82	15.51	1.68
ENSDARG00000035859	angptl4	angiopoietin-like 4 [Source:ZFIN;Acc:ZDB-GENE-041111-222]	0	0	0	0	0	0	0.42	0.76	0.72	2.59	5.20	1.73	0.93	2.36	1.00	5.01	12.34	7.59	8.97	9.18	14.71	2.97	3.94	10.18	8.89	4.88	3.13	6.57	1.41	0.42	1.68	0.92	1.52	1.08	3.15	2.08	0.86	2.00	0	0.53
ENSDARG00000032795	tmem8a	ransmembrane protein 8A [Source:ZFIN;Acc:ZDB-GENE-090312-158]	0	0	0	1.50	0	0	0.83	0.38	0	0.59	1.07	0	0.93	4.28	1.06	0	0	0	0	0.74	3.08	0	6.20	1.46	1.43	3.07	1.46	1.51	0	0	0	0.82	0.76	1.62	1.30	1.18	1.73	0	1.59	0
ENSDARG00000009823	pou3f1	POU class 3 homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-980526-372]	0	0	0	0	0	0.74	0	0	0	0.59	1.31	1.34	3.33	4.77	1.06	16.66	31.21	49.08	36.65	65.53	73.48	50.39	41.57	26.54	10.16	3.28	3.50	1.27	0.65	2.05	0	0	0	0	0	0	0.66	0	0	0
ENSDARG00000076544	aldh5a1	aldehyde dehydrogenase 5 family, member A1 (succinate-semialdehyde dehydrogenase) [Source:ZFIN;Acc:ZDB-GENE-070228-2]	0	0	0	1.87	0	2.25	0.83	0.76	0	0.67	2.63	4.02	3.33	2.36	3.00	3.32	6.80	4.32	2.28	2.64	12.70	19.56	4.99	4.27	9.37	3.24	2.40	5.82	0	2.52	1.10	0.51	0	2.34	0	1.63	0	0.94	0	0.53
ENSDARG00000033533	CCDC115	coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:28178]	0	0	0	1.12	1.17	1.49	0.42	0	1.06	0	1.75	0	0	1.30	4.24	1.55	0	0.56	5.41	3.38	6.82	2.74	1.97	1.65	1.59	1.81	2.40	0.75	1.29	0.84	1.16	0.51	1.02	1.79	0	0.90	0	0	0	0
ENSDARG00000018181	dnajc28	DnaJ (Hsp40) homolog, subfamily C, member 28 [Source:ZFIN;Acc:ZDB-GENE-050417-130]	0	0	0	0	0.96	0	0	0	0	0.59	2.57	0	0.74	0	1.00	5.65	1.88	2.84	1.54	4.41	4.55	0	2.72	3.20	2.38	2.19	1.88	3.29	0	1.02	0.58	0	0.76	1.26	1.30	1.63	0	0	0	0
ENSDARG00000036658	cab39l	calcium binding protein 39-like [Source:ZFIN;Acc:ZDB-GENE-041114-204]	0	0	0	1.87	0.59	0	0.87	0	0.72	7.43	3.64	9.39	6.85	7.69	5.18	10.23	24.86	19.82	14.43	26.45	24.74	15.82	30.56	18.05	15.71	18.63	13.52	10.31	5.12	0.84	7.29	1.84	1.78	4.14	7.05	1.63	0	2.66	0	0
ENSDARG00000074662	cntf	ciliary neurotrophic factor [Source:ZFIN;Acc:ZDB-GENE-090313-176]	0	0	0	0.75	0	0	0	0	0	0.59	0	2.78	0.93	1.73	3.00	2.68	3.58	5.13	5.36	5.66	7.62	3.14	8.17	4.27	7.78	2.73	5.95	0.75	4.88	2.05	0	1.02	0.76	1.08	0	0	0	0	0	0
ENSDARG00000063899	mt-nd2	NADH dehydrogenase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-011205-8]	13.44	24.84	97.30	170.91	116.88	151.18	180.68	194.48	190.42	239.02	286.64	515.85	580.09	850.80	923.70	1497.05	1886.47	1802.12	2011.07	2206.65	2452.95	2261.22	2010.24	1814.09	1554.77	1500.65	1056.55	858.37	579.43	520.36	395.40	242.94	254.76	248.36	314.12	258.75	186.56	134.53	42.61	16.18
ENSDARG00000075954	serpinh1a	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1a [Source:ZFIN;Acc:ZDB-GENE-080219-21]	0	0	13.90	14.99	6.93	12.96	18.26	8.91	13.54	20.85	24.19	23.86	21.84	32.46	31.53	39.89	42.93	35.81	44.06	58.54	59.84	35.81	40.38	28.78	35.89	37.56	38.00	47.23	14.63	20.97	18.01	20.45	21.53	41.18	6.77	32.66	14.54	11.46	1.59	3.19
ENSDARG00000003527	mak16	MAK16 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-020419-35]	0	0	1.99	3.00	0.59	0.45	1.67	2.23	2.11	1.76	2.57	7.57	9.07	10.24	14.30	38.06	29.78	31.61	26.30	35.42	54.96	39.64	33.85	33.10	31.91	33.57	18.01	18.22	4.11	20.15	5.17	3.27	1.02	2.34	1.58	3.27	5.87	2.54	0	0
ENSDARG00000087491	efr3a	EFR3 homolog A (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-1681]	0	0	0	3.00	0	0.45	0	0	0	0.59	4.81	4.31	6.85	4.96	2.00	5.51	5.90	4.07	6.10	4.48	10.43	9.88	6.96	7.28	4.13	4.67	5.95	6.54	0.65	2.10	1.68	4.30	1.02	1.08	0	1.80	0.86	0.47	0	0
ENSDARG00000017242	garem	GRB2 associated, regulator of MAPK1 [Source:ZFIN;Acc:ZDB-GENE-040426-767]	0	0	1.99	0.37	0.96	0.45	1.67	0	0	0.59	4.13	2.68	3.88	4.71	12.24	10.87	16.63	11.05	9.12	14.40	21.46	13.80	10.74	12.90	5.71	12.62	5.33	5.55	0.65	2.94	2.19	1.33	2.79	2.52	1.30	1.80	0.86	0	0	0
ENSDARG00000003520	tbc1d14	TBC1 domain family, member 14 [Source:ZFIN;Acc:ZDB-GENE-030131-6136]	0	0	0	0	0	0	0	0	0	1.17	0	0	7.03	7.50	4.12	2.05	3.31	5.37	6.20	2.35	1.60	5.08	7.55	5.03	11.44	4.50	8.35	5.31	2.30	4.33	1.16	0	0.76	0.72	0	0.45	0.66	1.33	0	0
ENSDARG00000076437	zgc:163143	zgc:163143 [Source:ZFIN;Acc:ZDB-GENE-070410-143]	0.67	0	1.99	0	0	1.49	0.91	0	0	1.33	0.88	3.54	5.73	11.54	12.54	8.19	7.96	6.98	22.60	16.15	20.32	12.85	19.83	6.40	14.46	7.74	9.71	3.02	2.70	0	0.58	2.97	1.52	0	0	2.37	0	0	0	0
ENSDARG00000063381	ZNF462	zinc finger protein 462 [Source:HGNC Symbol;Acc:21684]	0	0	0	0.37	0	0	0.46	0	0.72	0.59	1.51	0.86	3.33	0.43	5.18	7.34	12.79	10.13	12.89	16.97	18.99	14.96	8.77	9.32	9.05	6.35	6.89	3.77	2.94	0	0.58	0	0	0.36	0	0.45	0	0	0	0
ENSDARG00000006220	ugt1a7	UDP glucuronosyltransferase 1 family, polypeptide A7 [Source:ZFIN;Acc:ZDB-GENE-080227-6]	0	0	0	0.75	1.76	1.35	0	0	0.72	0.67	2.14	1.34	1.66	4.28	0	0	0.63	0.56	0.79	1.10	2.34	0	1.97	0.97	1.27	0.72	1.83	0.75	0.65	1.26	0	2.66	0	2.15	4.17	1.35	1.31	0.67	0	0
ENSDARG00000018206	nck2a	NCK adaptor protein 2a [Source:ZFIN;Acc:ZDB-GENE-040426-686]	0	0	0	0.37	0	0	0	0	0	0	0	1.82	0.93	0.87	6.06	0.63	8.58	7.59	2.38	6.18	6.89	11.24	7.26	7.68	2.86	1.43	0.73	2.53	0	0.42	0	0	0	0	0	0.45	0	0	0	0
ENSDARG00000093967	ZNF581	zinc finger protein 581 [Source:HGNC Symbol;Acc:25017]	0	0	0	0.75	0	0	0.42	0	1.06	0.59	1.51	0.48	2.59	2.79	5.06	7.20	2.15	2.78	9.18	6.47	8.49	8.27	5.75	4.66	4.29	1.09	5.38	2.02	0	0	0	0	1.02	0.36	0	0	0	0	0	0
ENSDARG00000094101	zgc:174700	zgc:174700 [Source:ZFIN;Acc:ZDB-GENE-080215-13]	0	0	0	0.75	0	0	0.42	1.47	0	1.17	0.44	1.44	1.48	1.30	6.06	6.43	1.25	5.25	3.82	6.61	3.88	8.68	13.92	7.66	6.04	5.05	0.73	2.02	0.65	2.52	2.84	0.92	0.76	0	0	0	0	0	0	0
ENSDARG00000077409	cby1	chibby homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030131-5074]	0	0	1.99	0.75	0.96	0	0.42	0.38	0.72	0.59	3.01	0.86	5.36	8.37	7.18	12.50	19.85	19.94	10.71	30.42	44.33	15.87	32.37	28.95	18.74	10.31	8.72	14.14	4.52	4.57	1.16	0.51	0	0	2.59	0	0	0.67	0	0
ENSDARG00000018461	zgc:56095	zgc:56095 [Source:ZFIN;Acc:ZDB-GENE-040426-1948]	0	0	7.94	28.11	13.42	15.36	15.33	12.37	11.69	18.38	34.34	40.42	86.18	122.12	134.84	228.60	232.52	337.46	249.17	372.87	385.30	330.95	294.39	275.29	332.99	204.30	164.45	139.11	71.84	41.38	32.42	14.21	25.61	8.80	14.65	22.02	21.03	13.36	1.59	5.82
ENSDARG00000092093	zgc:113443	zgc:113443 [Source:ZFIN;Acc:ZDB-GENE-050913-134]	0	0	5.96	0.37	0	0	0	1.14	0	7.11	0.44	2.30	2.96	3.85	7.06	9.32	10.02	3.58	3.77	6.91	7.89	12.09	14.83	8.54	8.89	10.47	3.71	0	0.77	0	2.84	1.22	0.76	0	0	0	0.66	0.47	0	0
ENSDARG00000013863	fam133b	family with sequence similarity 133, member B [Source:ZFIN;Acc:ZDB-GENE-060503-229]	0	0	21.84	34.86	8.85	21.08	22.83	27.58	18.89	32.74	41.78	91.26	98.21	139.84	183.81	331.09	260.33	459.36	379.37	516.86	465.53	513.99	427.94	361.48	287.17	298.55	191.06	151.63	111.86	95.09	81.53	49.49	28.89	26.07	34.84	34.13	13.22	30.42	4.78	0.62
ENSDARG00000005350	dip2ba	DIP2 disco-interacting protein 2 homolog Ba (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040426-2305]	0	0	0	0.75	1.55	0	0.87	1.90	3.21	2.59	4.13	3.35	4.99	8.99	10.30	24.57	29.96	27.65	24.28	50.61	73.88	39.96	23.58	41.68	23.01	14.51	12.37	4.28	7.86	6.43	6.85	2.76	2.03	0	6.49	3.43	0.66	3.13	0	0
ENSDARG00000020893	slc25a22	solute carrier family 25 (mitochondrial carrier: glutamate), member 22 [Source:ZFIN;Acc:ZDB-GENE-040426-2745]	0.67	8.28	11.91	12.74	20.90	16.88	9.03	18.24	7.47	30.48	32.93	29.11	32.56	44.92	71.96	98.64	103.83	86.81	90.46	109.03	147.89	120.55	116.29	97.08	103.52	88.13	58.52	41.38	29.26	39.96	18.93	16.67	25.11	46.74	34.77	19.31	14.33	13.61	3.19	0
ENSDARG00000071203	sptssa	serine palmitoyltransferase, small subunit A [Source:ZFIN;Acc:ZDB-GENE-050320-26]	0	0	1.99	6.37	0	6.41	3.46	6.30	13.84	4.18	5.44	9.87	15.72	19.72	6.18	30.78	22.45	37.23	18.45	24.25	31.62	30.15	20.72	36.23	16.83	18.59	21.45	14.66	9.35	11.54	9.48	8.98	6.09	4.86	2.59	12.33	3.04	0.94	0	0
ENSDARG00000037961	rcn3	reticulocalbin 3, EF-hand calcium binding domain [Source:ZFIN;Acc:ZDB-GENE-040625-175]	0	0	3.97	0	0	0	1.75	0	0.72	0.59	0.88	2.59	2.22	1.92	6.24	11.44	3.40	29.52	33.75	67.72	97.81	87.09	38.22	20.34	13.80	17.41	17.07	22.77	0.65	1.68	1.16	0.51	2.28	0.36	0	0.45	4.11	0.67	0	0
ENSDARG00000045095	elac1	elaC homolog 1 (E. coli) [Source:ZFIN;Acc:ZDB-GENE-040801-246]	0	0	3.97	0.75	0	1.35	1.67	0	1.06	0.59	1.07	0.86	6.29	12.49	10.24	8.82	6.80	8.46	10.45	8.97	13.17	6.51	6.96	10.00	10.48	8.83	4.64	5.04	0.65	0.84	1.10	0.92	1.78	0	7.05	0.45	0	1.60	0	0
ENSDARG00000075149	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:17378]	0	0	3.97	1.50	0.96	2.23	2.21	0.76	0	1.92	0	0	1.66	2.79	5.18	2.97	1.88	2.28	2.38	7.42	4.48	2.34	1.97	2.13	1.27	3.96	1.10	0	3.87	0.42	2.77	2.25	1.52	2.70	1.30	1.63	2.63	0	0	0
ENSDARG00000028131	hccsa	holocytochrome c synthetase a [Source:ZFIN;Acc:ZDB-GENE-040718-202]	0	0	0	1.87	0	0.45	0.42	0	0	1.33	0.44	2.20	0.93	6.39	2.06	10.23	16.46	13.21	16.81	18.96	13.77	20.72	15.27	15.15	11.91	10.18	8.46	8.32	2.82	5.96	0.58	2.45	0.76	0	0	2.82	0	0	0	0
ENSDARG00000084991	SNORA62	Small nucleolar RNA SNORA62/SNORA6 family [Source:RFAM;Acc:RF00091]	0	0	0	0.37	0	0	0	0	1.06	0	0.88	0	0.93	0.43	2.00	1.90	6.26	4.14	3.08	4.34	4.61	2.11	6.20	3.11	2.06	3.99	1.46	0.75	0.77	0.42	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002172	aplnra	apelin receptor a [Source:ZFIN;Acc:ZDB-GENE-060929-512]	0	0	0	3.37	0.96	4.34	1.29	3.42	0	1.17	5.01	10.34	19.97	6.83	35.74	33.40	26.21	16.92	26.35	17.04	9.03	7.42	14.97	24.54	24.45	18.05	15.71	11.34	15.23	10.29	1.16	0.51	1.52	0.72	0	2.53	0.66	1.87	0	0
ENSDARG00000009021	chrna1	cholinergic receptor, nicotinic, alpha polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-980526-137]	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73	0	4.44	13.60	11.68	6.00	3.97	33.09	9.80	8.93	13.15	11.90	1.64	2.19	0	2.58	1.68	0.58	0	0	0	0	0	0.86	0	0	0
ENSDARG00000058325	casp8	caspase 8, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-000713-1]	0	0	0	0	1.17	0	0	0	0	0.59	0.44	0	0	0.43	1.00	3.74	2.06	4.75	0	3.53	0.74	1.89	1.51	1.16	0.79	1.98	2.77	0	0	0	2.77	1.33	0	0.36	0	0.45	0.86	0	0	0
ENSDARG00000038239	tnpo2	ransportin 2 (importin 3, karyopherin beta 2b) [Source:ZFIN;Acc:ZDB-GENE-040822-16]	0	0	3.97	5.62	4.79	1.19	3.12	4.12	3.92	8.18	6.65	9.87	12.77	13.52	23.84	49.86	35.58	41.41	43.37	42.55	54.15	56.31	43.10	46.42	34.12	29.24	24.69	21.44	7.46	1.68	6.13	2.86	1.52	8.27	3.15	0.90	4.76	0.67	0	0
ENSDARG00000079712	GAL3ST4	galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:24145]	0	0	0	0.37	2.13	0.45	0.42	0.76	0	3.33	0	2.30	4.63	2.79	5.12	2.82	8.31	4.63	9.38	13.88	5.42	7.19	2.27	7.56	7.46	8.67	2.19	2.02	2.06	1.86	0.58	0	4.81	0.36	2.87	1.18	0.66	1.80	0	0
ENSDARG00000061204	ddx20	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20 [Source:ZFIN;Acc:ZDB-GENE-030131-202]	0	0	1.99	4.50	0	0.45	0.46	0	1.77	1.84	0.88	5.75	8.88	8.75	11.24	25.91	17.88	18.64	28.25	27.91	34.77	32.41	33.72	34.05	31.60	19.10	12.21	10.86	3.47	2.52	0	0.41	0.76	2.52	0	1.35	0	1.41	0	0.53
ENSDARG00000058352	acot9.1	acyl-CoA thioesterase 9, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-139]	0	0	0	0.75	0	2.23	0.46	0	0	1.17	2.63	8.81	0	2.98	2.06	3.95	5.19	13.15	3.92	6.32	11.30	5.08	2.72	7.98	3.97	4.12	1.46	2.02	3.06	0.42	0	0.92	0	1.62	0	0.45	0.86	0	0	0
ENSDARG00000073737	suds3	suppressor of defective silencing 3 homolog (SDS3, S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040801-236]	0	0	1.99	1.50	0	0	0.46	2.23	1.06	3.59	8.40	4.41	9.24	18.28	18.60	28.24	40.51	39.03	44.65	49.15	45.40	34.93	48.85	38.02	34.62	20.91	14.15	15.14	4.11	3.91	1.68	1.43	1.52	1.98	2.87	3.27	0	1.33	0	0
ENSDARG00000077353	rerea	arginine-glutamic acid dipeptide (RE) repeats a [Source:ZFIN;Acc:ZDB-GENE-060718-1]	0	0	0	3.75	0.59	0.45	1.71	0.38	2.49	0	0.88	6.42	7.77	8.37	11.30	29.02	50.71	32.41	30.81	47.32	76.82	54.39	32.67	40.69	41.92	16.58	16.76	4.28	6.57	6.61	2.84	1.02	2.53	2.34	1.30	1.63	0.66	0.67	0	0
ENSDARG00000073793	BX927234.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F1R9I7]	0	0	0	0	0	0.45	0.42	0.76	0	1.25	0.44	0	3.52	2.36	4.12	2.54	0.63	4.63	8.17	7.12	7.76	7.87	6.66	3.11	0	0.72	0.37	2.26	1.41	0.84	0	0.82	0	0	0	0	0	0.94	0	0
ENSDARG00000038151	zgc:92360	zgc:92360 [Source:ZFIN;Acc:ZDB-GENE-040718-470]	0	0	0	0.75	1.92	1.64	1.79	1.52	0	1.17	5.78	6.04	4.63	4.04	3.00	3.60	4.56	5.74	2.38	1.98	2.27	2.56	2.27	0.49	5.72	3.96	5.95	7.06	1.41	2.10	1.75	3.78	1.02	1.08	0	0.90	0.86	1.33	0	0
ENSDARG00000006408	hmgb3b	high-mobility group box 3b [Source:ZFIN;Acc:ZDB-GENE-050417-290]	0	0	5.96	3.37	3.09	1.35	3.50	1.52	6.71	8.18	8.70	19.16	22.20	32.70	36.71	62.21	61.43	106.22	85.91	115.21	119.14	98.80	68.95	82.58	57.78	47.87	36.23	31.57	15.88	9.42	10.78	9.20	4.56	2.34	0	8.45	4.35	2.54	0	0
ENSDARG00000055629	C24H3orf58 (2 of 2)	chromosome 3 open reading frame 58 [Source:HGNC Symbol;Acc:28490]	0	0	0	0	0.96	0	0	0.38	0	0	0.44	0.48	0	0	0	2.19	1.88	2.84	0.79	1.98	2.34	2.97	0.76	0.58	2.06	3.07	0.73	2.02	0	0	0.58	0.51	0	1.26	0	0	0	0	0	0
ENSDARG00000003051	hccs	holocytochrome c synthase [Source:ZFIN;Acc:ZDB-GENE-000607-78]	0	0	3.97	3.37	2.88	0.90	2.62	3.31	1.06	5.76	3.06	7.47	15.54	6.88	14.23	23.23	28.89	28.77	25.40	35.35	47.67	24.32	30.70	30.92	32.86	26.54	16.60	24.04	7.70	2.94	7.43	1.43	4.31	2.15	5.75	0.45	3.28	2.34	0	0
ENSDARG00000074776	tmem154	ransmembrane protein 154 [Source:ZFIN;Acc:ZDB-GENE-030131-2401]	0	0	0	0.75	5.81	0.74	0.87	1.47	1.77	6.51	1.31	5.75	2.40	4.90	2.00	2.33	5.28	1.23	3.08	0	5.55	2.11	2.27	2.53	3.49	3.79	1.10	3.29	2.82	2.47	4.07	4.51	4.57	3.77	3.15	8.17	2.63	0.47	4.11	3.19
ENSDARG00000062502	CU571162.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E7F363]	0	0	1.99	3.37	0.96	3.15	1.79	4.45	1.43	2.00	2.19	4.60	4.44	8.94	8.24	4.24	7.24	4.57	6.20	5.59	3.94	4.40	6.04	2.53	3.49	3.79	2.04	7.57	2.94	2.70	11.23	7.67	5.33	3.95	0	2.98	5.63	0.47	0	0
ENSDARG00000016059	rab5b	RAB5B, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040426-2593]	0	0	0	0.37	0	1.80	1.29	3.37	0	3.92	1.07	1.73	3.14	3.66	8.12	4.38	15.74	7.10	5.51	8.81	18.79	17.53	15.56	8.26	8.10	9.59	6.68	3.80	2.82	2.28	1.75	2.14	2.53	1.08	0	1.63	2.59	0.67	0	0
ENSDARG00000058818	rbm38	RNA binding motif protein 38 [Source:ZFIN;Acc:ZDB-GENE-030131-5923]	0	0	5.96	0.75	2.13	0.45	1.25	0	0	3.09	3.26	6.61	3.33	5.77	16.23	37.23	32.90	41.35	59.96	40.65	39.51	41.99	48.85	50.67	44.96	40.90	20.87	7.81	2.58	3.12	5.10	0.41	1.02	3.60	0	5.91	1.52	0.47	0	0
ENSDARG00000076791	cdk13	cyclin-dependent kinase 13 [Source:ZFIN;Acc:ZDB-GENE-030131-4975]	0	0	0	3.37	2.51	0	0.42	0	2.49	4.26	2.63	3.16	4.81	6.45	12.42	30.57	26.74	17.41	30.60	33.87	41.18	27.15	21.34	25.47	15.41	11.19	16.13	4.79	6.57	2.89	1.68	1.43	1.02	4.14	0	0	0	0	0	0
ENSDARG00000039943	fam46ba	family with sequence similarity 46, member Ba [Source:ZFIN;Acc:ZDB-GENE-061110-129]	0	0	0	1.12	0	1.94	1.79	2.28	3.58	27.86	27.68	9.39	12.21	16.58	6.24	14.69	11.98	16.85	16.38	6.40	5.88	17.93	22.09	13.20	21.11	23.26	17.33	35.68	17.21	26.21	13.63	19.03	7.87	3.24	5.47	0.45	3.04	0.47	1.59	0
ENSDARG00000028581	jkamp	jnk1/mapk8-associated membrane protein [Source:ZFIN;Acc:ZDB-GENE-040718-382]	0	0	0	3.37	1.92	1.19	0.87	0.76	1.06	1.76	0	3.07	7.77	17.07	16.60	17.72	18.51	17.41	24.07	29.90	32.43	25.70	24.03	20.71	15.55	14.98	9.29	8.84	4.23	3.73	1.16	0.82	1.02	3.05	0	2.98	0	0.67	0	0
ENSDARG00000001241	puf60b	poly-U binding splicing factor b [Source:ZFIN;Acc:ZDB-GENE-040625-116]	0	0	0	16.49	3.84	7.03	6.29	6.45	5.69	7.35	22.30	33.62	52.37	83.33	100.55	135.77	189.78	189.60	214.99	260.95	342.85	251.42	176.90	194.43	170.36	126.20	95.04	67.37	32.96	30.18	20.10	15.21	14.71	22.47	6.77	3.15	8.01	7.82	5.70	1.06
ENSDARG00000055797	cnpy4	canopy4 [Source:ZFIN;Acc:ZDB-GENE-060315-5]	0	0	0	2.62	0	0	1.75	0.38	3.92	2.50	0.44	3.64	7.03	3.85	7.12	9.74	25.04	25.00	16.86	27.99	30.35	17.75	22.55	17.37	9.68	24.89	13.31	16.71	4.52	4.62	3.49	4.70	1.52	2.52	0	2.08	1.97	1.80	0	1.06
